# Z_isotope A_isotope GS-GS Q-value_electron_capture (keV) GS-GS Q-value_beta (keV)

23 55 0.0 5960.0
23 56 0.0 9050.0
23 57 0.0 8000.0
23 58 0.0 11600.0
23 59 0.0 9900.0
23 60 0.0 13800.0
23 61 0.0 12400.0
23 62 0.0 16200.0
23 63 0.0 13900.0
23 64 0.0 0.0
24 42 14200.0 15570.0
24 43 15890.0 20100.0
24 44 10310.0 18930.0
24 45 12460.0 0.0
24 46 7603.0 0.0
24 47 7452.0 0.0
24 48 1659.0 0.0
24 49 2631.0 0.0
24 50 7633.0 0.0
24 51 752.73 0.0
24 55 231.38 2603.1
24 56 0.0 1617.0
24 57 0.0 5092.0
24 58 0.0 3970.0
24 59 0.0 7620.0
24 60 0.0 6100.0
24 61 0.0 9000.0
24 62 0.0 7300.0
24 63 0.0 11200.0
24 64 0.0 9800.0
24 65 0.0 13300.0
24 66 0.0 13800.0
24 67 0.0 12900.0
25 44 19900.0 18930.0
25 45 14300.0 22600.0
25 46 17100.0 0.0
25 47 12290.0 0.0
25 48 13818.0 0.0
25 49 7715.0 0.0
25 50 8150.0 0.0
25 51 3207.8 0.0
25 52 2372.0 0.0
25 54 1377.1 697.1
25 56 4566.0 3695.5
25 57 836.0 2691.0
25 58 0.0 6247.0
25 59 0.0 5185.0
25 60 0.0 237.0
25 61 0.0 7200.0
25 62 0.0 10400.0
25 63 0.0 9000.0
25 64 0.0 12000.0
25 65 0.0 10400.0
25 66 0.0 13800.0
25 67 0.0 12900.0
25 68 0.0 7600.0
25 69 0.0 11600.0
26 45 18700.0 22600.0
26 46 13100.0 18320.0
26 47 15600.0 0.0
26 48 10890.0 20600.0
26 49 13030.0 20300.0
26 50 8150.0 0.0
26 51 8020.0 0.0
26 52 14413.0 0.0
26 53 8302.0 0.0
26 55 231.38 0.0
26 59 1072.5 1565.2
26 61 0.0 3978.0
26 62 0.0 2530.0
26 63 0.0 6060.0
26 64 0.0 4700.0
26 65 0.0 7900.0
26 66 0.0 5700.0
26 67 0.0 8700.0
26 68 0.0 7600.0
26 69 0.0 11600.0
26 70 0.0 12700.0
26 71 0.0 10900.0
26 72 0.0 14100.0
27 48 19700.0 20600.0
27 49 15000.0 20300.0
27 50 17280.0 18900.0
27 51 12940.0 14500.0
27 52 14413.0 0.0
27 53 13260.0 0.0
27 54 8799.0 0.0
27 55 3451.3 0.0
27 56 4566.0 0.0
27 57 836.0 0.0
27 58 8563.0 381.6
27 60 6126.9 2823.9
27 61 2237.2 1321.7
27 62 3948.0 5315.0
27 63 0.0 3672.0
27 64 1675.1 7307.0
27 65 0.0 5958.0
27 66 0.0 10000.0
27 67 0.0 8400.0
27 68 0.0 11700.0
27 69 0.0 9300.0
27 70 0.0 12700.0
27 71 0.0 10900.0
27 72 0.0 14100.0
27 73 0.0 8900.0
27 74 0.0 7200.0
27 75 0.0 10500.0
28 50 13400.0 18900.0
